"Mã sản phẩm","Phương pháp bổ sung","Item Group","Tên sản phẩm","Mã biến thể","Tên biến thể","Công suất","Màu ánh sáng","Chip LED","Nguồn","Kiểu nguồn","Phân loại vỏ"
"DPTRC","Sản xuất","Đèn LED pha chóa rộng PTR Chip LED COB","Đèn LED pha chóa rộng PTR Chip LED COB","DPTRC400-5P3SL","Đèn LED pha chóa rộng PTR Chip LED COB 400W | Trắng (5.000K), Lumileds 3030, Năng lượng mặt trời","400","Trắng (5.000K)","Lumileds 3030","Năng lượng mặt trời","Nguồn to",""
"DPTRC","Sản xuất","Đèn LED pha chóa rộng PTR Chip LED COB","Đèn LED pha chóa rộng PTR Chip LED COB","DPTRC400-4P3SL","Đèn LED pha chóa rộng PTR Chip LED COB 400W | Trung tính (4.000K - 4.200K), Lumileds 3030, Năng lượng mặt trời","400","Trung tính (4.000K - 4.200K)","Lumileds 3030","Năng lượng mặt trời","Nguồn to",""
"DPTRC","Sản xuất","Đèn LED pha chóa rộng PTR Chip LED COB","Đèn LED pha chóa rộng PTR Chip LED COB","DPTRC400-3P3SL","Đèn LED pha chóa rộng PTR Chip LED COB 400W | Vàng (3.000K - 3.200K), Lumileds 3030, Năng lượng mặt trời","400","Vàng (3.000K - 3.200K)","Lumileds 3030","Năng lượng mặt trời","Nguồn to",""
"DPTRC","Sản xuất","Đèn LED pha chóa rộng PTR Chip LED COB","Đèn LED pha chóa rộng PTR Chip LED COB","DPTRC400-6B5HN","Đèn LED pha chóa rộng PTR Chip LED COB 400W | Trắng (6.000K - 6.500K), Bridgelux 5050, HKLED Nhỏ","400","Trắng (6.000K - 6.500K)","Bridgelux 5050","HKLED Nhỏ","Nguồn nhỏ",""
"DPTRC","Sản xuất","Đèn LED pha chóa rộng PTR Chip LED COB","Đèn LED pha chóa rộng PTR Chip LED COB","DPTRC400-5B5HN","Đèn LED pha chóa rộng PTR Chip LED COB 400W | Trắng (5.000K), Bridgelux 5050, HKLED Nhỏ","400","Trắng (5.000K)","Bridgelux 5050","HKLED Nhỏ","Nguồn nhỏ",""
"DPTRC","Sản xuất","Đèn LED pha chóa rộng PTR Chip LED COB","Đèn LED pha chóa rộng PTR Chip LED COB","DPTRC400-4B5HN","Đèn LED pha chóa rộng PTR Chip LED COB 400W | Trung tính (4.000K - 4.200K), Bridgelux 5050, HKLED Nhỏ","400","Trung tính (4.000K - 4.200K)","Bridgelux 5050","HKLED Nhỏ","Nguồn nhỏ",""
"DPTRC","Sản xuất","Đèn LED pha chóa rộng PTR Chip LED COB","Đèn LED pha chóa rộng PTR Chip LED COB","DPTRC400-3B5HN","Đèn LED pha chóa rộng PTR Chip LED COB 400W | Vàng (3.000K - 3.200K), Bridgelux 5050, HKLED Nhỏ","400","Vàng (3.000K - 3.200K)","Bridgelux 5050","HKLED Nhỏ","Nguồn nhỏ",""
"DPTRC","Sản xuất","Đèn LED pha chóa rộng PTR Chip LED COB","Đèn LED pha chóa rộng PTR Chip LED COB","DPTRC400-6B5HT","Đèn LED pha chóa rộng PTR Chip LED COB 400W | Trắng (6.000K - 6.500K), Bridgelux 5050, HKLED Dim 1 Cấp","400","Trắng (6.000K - 6.500K)","Bridgelux 5050","HKLED Dim 1 Cấp","Nguồn to",""
"DPTRC","Sản xuất","Đèn LED pha chóa rộng PTR Chip LED COB","Đèn LED pha chóa rộng PTR Chip LED COB","DPTRC400-5B5HT","Đèn LED pha chóa rộng PTR Chip LED COB 400W | Trắng (5.000K), Bridgelux 5050, HKLED Dim 1 Cấp","400","Trắng (5.000K)","Bridgelux 5050","HKLED Dim 1 Cấp","Nguồn to",""
"DPTRC","Sản xuất","Đèn LED pha chóa rộng PTR Chip LED COB","Đèn LED pha chóa rộng PTR Chip LED COB","DPTRC400-4B5HT","Đèn LED pha chóa rộng PTR Chip LED COB 400W | Trung tính (4.000K - 4.200K), Bridgelux 5050, HKLED Dim 1 Cấp","400","Trung tính (4.000K - 4.200K)","Bridgelux 5050","HKLED Dim 1 Cấp","Nguồn to",""
"DPTRC","Sản xuất","Đèn LED pha chóa rộng PTR Chip LED COB","Đèn LED pha chóa rộng PTR Chip LED COB","DPTRC400-3B5HT","Đèn LED pha chóa rộng PTR Chip LED COB 400W | Vàng (3.000K - 3.200K), Bridgelux 5050, HKLED Dim 1 Cấp","400","Vàng (3.000K - 3.200K)","Bridgelux 5050","HKLED Dim 1 Cấp","Nguồn to",""
"DPTRC","Sản xuất","Đèn LED pha chóa rộng PTR Chip LED COB","Đèn LED pha chóa rộng PTR Chip LED COB","DPTRC400-6B5HD","Đèn LED pha chóa rộng PTR Chip LED COB 400W | Trắng (6.000K - 6.500K), Bridgelux 5050, HKLED Dim 5 Cấp","400","Trắng (6.000K - 6.500K)","Bridgelux 5050","HKLED Dim 5 Cấp","Nguồn to",""
"DPTRC","Sản xuất","Đèn LED pha chóa rộng PTR Chip LED COB","Đèn LED pha chóa rộng PTR Chip LED COB","DPTRC400-5B5HD","Đèn LED pha chóa rộng PTR Chip LED COB 400W | Trắng (5.000K), Bridgelux 5050, HKLED Dim 5 Cấp","400","Trắng (5.000K)","Bridgelux 5050","HKLED Dim 5 Cấp","Nguồn to",""
"DPTRC","Sản xuất","Đèn LED pha chóa rộng PTR Chip LED COB","Đèn LED pha chóa rộng PTR Chip LED COB","DPTRC400-4B5HD","Đèn LED pha chóa rộng PTR Chip LED COB 400W | Trung tính (4.000K - 4.200K), Bridgelux 5050, HKLED Dim 5 Cấp","400","Trung tính (4.000K - 4.200K)","Bridgelux 5050","HKLED Dim 5 Cấp","Nguồn to",""
"DPTRC","Sản xuất","Đèn LED pha chóa rộng PTR Chip LED COB","Đèn LED pha chóa rộng PTR Chip LED COB","DPTRC400-3B5HD","Đèn LED pha chóa rộng PTR Chip LED COB 400W | Vàng (3.000K - 3.200K), Bridgelux 5050, HKLED Dim 5 Cấp","400","Vàng (3.000K - 3.200K)","Bridgelux 5050","HKLED Dim 5 Cấp","Nguồn to",""
"DPTRC","Sản xuất","Đèn LED pha chóa rộng PTR Chip LED COB","Đèn LED pha chóa rộng PTR Chip LED COB","DPTRC400-6B5DN","Đèn LED pha chóa rộng PTR Chip LED COB 400W | Trắng (6.000K - 6.500K), Bridgelux 5050, Done Nhỏ","400","Trắng (6.000K - 6.500K)","Bridgelux 5050","Done Nhỏ","Nguồn nhỏ",""
"DPTRC","Sản xuất","Đèn LED pha chóa rộng PTR Chip LED COB","Đèn LED pha chóa rộng PTR Chip LED COB","DPTRC400-5B5DN","Đèn LED pha chóa rộng PTR Chip LED COB 400W | Trắng (5.000K), Bridgelux 5050, Done Nhỏ","400","Trắng (5.000K)","Bridgelux 5050","Done Nhỏ","Nguồn nhỏ",""
"DPTRC","Sản xuất","Đèn LED pha chóa rộng PTR Chip LED COB","Đèn LED pha chóa rộng PTR Chip LED COB","DPTRC400-4B5DN","Đèn LED pha chóa rộng PTR Chip LED COB 400W | Trung tính (4.000K - 4.200K), Bridgelux 5050, Done Nhỏ","400","Trung tính (4.000K - 4.200K)","Bridgelux 5050","Done Nhỏ","Nguồn nhỏ",""
"DPTRC","Sản xuất","Đèn LED pha chóa rộng PTR Chip LED COB","Đèn LED pha chóa rộng PTR Chip LED COB","DPTRC400-3B5DN","Đèn LED pha chóa rộng PTR Chip LED COB 400W | Vàng (3.000K - 3.200K), Bridgelux 5050, Done Nhỏ","400","Vàng (3.000K - 3.200K)","Bridgelux 5050","Done Nhỏ","Nguồn nhỏ",""
"DPTRC","Sản xuất","Đèn LED pha chóa rộng PTR Chip LED COB","Đèn LED pha chóa rộng PTR Chip LED COB","DPTRC400-6B5DT","Đèn LED pha chóa rộng PTR Chip LED COB 400W | Trắng (6.000K - 6.500K), Bridgelux 5050, Done Dim 1 Cấp","400","Trắng (6.000K - 6.500K)","Bridgelux 5050","Done Dim 1 Cấp","Nguồn to",""
"DPTRC","Sản xuất","Đèn LED pha chóa rộng PTR Chip LED COB","Đèn LED pha chóa rộng PTR Chip LED COB","DPTRC400-5B5DT","Đèn LED pha chóa rộng PTR Chip LED COB 400W | Trắng (5.000K), Bridgelux 5050, Done Dim 1 Cấp","400","Trắng (5.000K)","Bridgelux 5050","Done Dim 1 Cấp","Nguồn to",""
"DPTRC","Sản xuất","Đèn LED pha chóa rộng PTR Chip LED COB","Đèn LED pha chóa rộng PTR Chip LED COB","DPTRC400-4B5DT","Đèn LED pha chóa rộng PTR Chip LED COB 400W | Trung tính (4.000K - 4.200K), Bridgelux 5050, Done Dim 1 Cấp","400","Trung tính (4.000K - 4.200K)","Bridgelux 5050","Done Dim 1 Cấp","Nguồn to",""
"DPTRC","Sản xuất","Đèn LED pha chóa rộng PTR Chip LED COB","Đèn LED pha chóa rộng PTR Chip LED COB","DPTRC400-3B5DT","Đèn LED pha chóa rộng PTR Chip LED COB 400W | Vàng (3.000K - 3.200K), Bridgelux 5050, Done Dim 1 Cấp","400","Vàng (3.000K - 3.200K)","Bridgelux 5050","Done Dim 1 Cấp","Nguồn to",""
"DPTRC","Sản xuất","Đèn LED pha chóa rộng PTR Chip LED COB","Đèn LED pha chóa rộng PTR Chip LED COB","DPTRC400-6B5PT","Đèn LED pha chóa rộng PTR Chip LED COB 400W | Trắng (6.000K - 6.500K), Bridgelux 5050, Philips Dim 1 Cấp","400","Trắng (6.000K - 6.500K)","Bridgelux 5050","Philips Dim 1 Cấp","Nguồn to",""
"DPTRC","Sản xuất","Đèn LED pha chóa rộng PTR Chip LED COB","Đèn LED pha chóa rộng PTR Chip LED COB","DPTRC400-5B5PT","Đèn LED pha chóa rộng PTR Chip LED COB 400W | Trắng (5.000K), Bridgelux 5050, Philips Dim 1 Cấp","400","Trắng (5.000K)","Bridgelux 5050","Philips Dim 1 Cấp","Nguồn to",""
"DPTRC","Sản xuất","Đèn LED pha chóa rộng PTR Chip LED COB","Đèn LED pha chóa rộng PTR Chip LED COB","DPTRC400-4B5PT","Đèn LED pha chóa rộng PTR Chip LED COB 400W | Trung tính (4.000K - 4.200K), Bridgelux 5050, Philips Dim 1 Cấp","400","Trung tính (4.000K - 4.200K)","Bridgelux 5050","Philips Dim 1 Cấp","Nguồn to",""
"DPTRC","Sản xuất","Đèn LED pha chóa rộng PTR Chip LED COB","Đèn LED pha chóa rộng PTR Chip LED COB","DPTRC400-3B5PT","Đèn LED pha chóa rộng PTR Chip LED COB 400W | Vàng (3.000K - 3.200K), Bridgelux 5050, Philips Dim 1 Cấp","400","Vàng (3.000K - 3.200K)","Bridgelux 5050","Philips Dim 1 Cấp","Nguồn to",""
"DPTRC","Sản xuất","Đèn LED pha chóa rộng PTR Chip LED COB","Đèn LED pha chóa rộng PTR Chip LED COB","DPTRC400-6B5PD","Đèn LED pha chóa rộng PTR Chip LED COB 400W | Trắng (6.000K - 6.500K), Bridgelux 5050, Philips Dim 10 Cấp","400","Trắng (6.000K - 6.500K)","Bridgelux 5050","Philips Dim 10 Cấp","Nguồn to",""
"DPTRC","Sản xuất","Đèn LED pha chóa rộng PTR Chip LED COB","Đèn LED pha chóa rộng PTR Chip LED COB","DPTRC400-5B5PD","Đèn LED pha chóa rộng PTR Chip LED COB 400W | Trắng (5.000K), Bridgelux 5050, Philips Dim 10 Cấp","400","Trắng (5.000K)","Bridgelux 5050","Philips Dim 10 Cấp","Nguồn to",""
"DPTRC","Sản xuất","Đèn LED pha chóa rộng PTR Chip LED COB","Đèn LED pha chóa rộng PTR Chip LED COB","DPTRC400-4B5PD","Đèn LED pha chóa rộng PTR Chip LED COB 400W | Trung tính (4.000K - 4.200K), Bridgelux 5050, Philips Dim 10 Cấp","400","Trung tính (4.000K - 4.200K)","Bridgelux 5050","Philips Dim 10 Cấp","Nguồn to",""
"DPTRC","Sản xuất","Đèn LED pha chóa rộng PTR Chip LED COB","Đèn LED pha chóa rộng PTR Chip LED COB","DPTRC400-3B5PD","Đèn LED pha chóa rộng PTR Chip LED COB 400W | Vàng (3.000K - 3.200K), Bridgelux 5050, Philips Dim 10 Cấp","400","Vàng (3.000K - 3.200K)","Bridgelux 5050","Philips Dim 10 Cấp","Nguồn to",""
"DPTRC","Sản xuất","Đèn LED pha chóa rộng PTR Chip LED COB","Đèn LED pha chóa rộng PTR Chip LED COB","DPTRC400-6B5MT","Đèn LED pha chóa rộng PTR Chip LED COB 400W | Trắng (6.000K - 6.500K), Bridgelux 5050, Meanwell Dim 1 Cấp","400","Trắng (6.000K - 6.500K)","Bridgelux 5050","Meanwell Dim 1 Cấp","Nguồn to",""
"DPTRC","Sản xuất","Đèn LED pha chóa rộng PTR Chip LED COB","Đèn LED pha chóa rộng PTR Chip LED COB","DPTRC400-5B5MT","Đèn LED pha chóa rộng PTR Chip LED COB 400W | Trắng (5.000K), Bridgelux 5050, Meanwell Dim 1 Cấp","400","Trắng (5.000K)","Bridgelux 5050","Meanwell Dim 1 Cấp","Nguồn to",""
"DPTRC","Sản xuất","Đèn LED pha chóa rộng PTR Chip LED COB","Đèn LED pha chóa rộng PTR Chip LED COB","DPTRC400-4B5MT","Đèn LED pha chóa rộng PTR Chip LED COB 400W | Trung tính (4.000K - 4.200K), Bridgelux 5050, Meanwell Dim 1 Cấp","400","Trung tính (4.000K - 4.200K)","Bridgelux 5050","Meanwell Dim 1 Cấp","Nguồn to",""
"DPTRC","Sản xuất","Đèn LED pha chóa rộng PTR Chip LED COB","Đèn LED pha chóa rộng PTR Chip LED COB","DPTRC400-3B5MT","Đèn LED pha chóa rộng PTR Chip LED COB 400W | Vàng (3.000K - 3.200K), Bridgelux 5050, Meanwell Dim 1 Cấp","400","Vàng (3.000K - 3.200K)","Bridgelux 5050","Meanwell Dim 1 Cấp","Nguồn to",""
"DPTRC","Sản xuất","Đèn LED pha chóa rộng PTR Chip LED COB","Đèn LED pha chóa rộng PTR Chip LED COB","DPTRC400-6B5ID","Đèn LED pha chóa rộng PTR Chip LED COB 400W | Trắng (6.000K - 6.500K), Bridgelux 5050, Inventronics Dim 5 Cấp","400","Trắng (6.000K - 6.500K)","Bridgelux 5050","Inventronics Dim 5 Cấp","Nguồn to",""
"DPTRC","Sản xuất","Đèn LED pha chóa rộng PTR Chip LED COB","Đèn LED pha chóa rộng PTR Chip LED COB","DPTRC400-5B5ID","Đèn LED pha chóa rộng PTR Chip LED COB 400W | Trắng (5.000K), Bridgelux 5050, Inventronics Dim 5 Cấp","400","Trắng (5.000K)","Bridgelux 5050","Inventronics Dim 5 Cấp","Nguồn to",""
"DPTRC","Sản xuất","Đèn LED pha chóa rộng PTR Chip LED COB","Đèn LED pha chóa rộng PTR Chip LED COB","DPTRC400-4B5ID","Đèn LED pha chóa rộng PTR Chip LED COB 400W | Trung tính (4.000K - 4.200K), Bridgelux 5050, Inventronics Dim 5 Cấp","400","Trung tính (4.000K - 4.200K)","Bridgelux 5050","Inventronics Dim 5 Cấp","Nguồn to",""
"DPTRC","Sản xuất","Đèn LED pha chóa rộng PTR Chip LED COB","Đèn LED pha chóa rộng PTR Chip LED COB","DPTRC400-3B5ID","Đèn LED pha chóa rộng PTR Chip LED COB 400W | Vàng (3.000K - 3.200K), Bridgelux 5050, Inventronics Dim 5 Cấp","400","Vàng (3.000K - 3.200K)","Bridgelux 5050","Inventronics Dim 5 Cấp","Nguồn to",""
"DPTRC","Sản xuất","Đèn LED pha chóa rộng PTR Chip LED COB","Đèn LED pha chóa rộng PTR Chip LED COB","DPTRC400-6B5SL","Đèn LED pha chóa rộng PTR Chip LED COB 400W | Trắng (6.000K - 6.500K), Bridgelux 5050, Năng lượng mặt trời","400","Trắng (6.000K - 6.500K)","Bridgelux 5050","Năng lượng mặt trời","Nguồn to",""
"DPTRC","Sản xuất","Đèn LED pha chóa rộng PTR Chip LED COB","Đèn LED pha chóa rộng PTR Chip LED COB","DPTRC400-5B5SL","Đèn LED pha chóa rộng PTR Chip LED COB 400W | Trắng (5.000K), Bridgelux 5050, Năng lượng mặt trời","400","Trắng (5.000K)","Bridgelux 5050","Năng lượng mặt trời","Nguồn to",""
"DPTRC","Sản xuất","Đèn LED pha chóa rộng PTR Chip LED COB","Đèn LED pha chóa rộng PTR Chip LED COB","DPTRC400-4B5SL","Đèn LED pha chóa rộng PTR Chip LED COB 400W | Trung tính (4.000K - 4.200K), Bridgelux 5050, Năng lượng mặt trời","400","Trung tính (4.000K - 4.200K)","Bridgelux 5050","Năng lượng mặt trời","Nguồn to",""
"DPTRC","Sản xuất","Đèn LED pha chóa rộng PTR Chip LED COB","Đèn LED pha chóa rộng PTR Chip LED COB","DPTRC400-3B5SL","Đèn LED pha chóa rộng PTR Chip LED COB 400W | Vàng (3.000K - 3.200K), Bridgelux 5050, Năng lượng mặt trời","400","Vàng (3.000K - 3.200K)","Bridgelux 5050","Năng lượng mặt trời","Nguồn to",""
"DPTRC","Sản xuất","Đèn LED pha chóa rộng PTR Chip LED COB","Đèn LED pha chóa rộng PTR Chip LED COB","DPTRC400-6P5HN","Đèn LED pha chóa rộng PTR Chip LED COB 400W | Trắng (6.000K - 6.500K), Lumileds 5050, HKLED Nhỏ","400","Trắng (6.000K - 6.500K)","Lumileds 5050","HKLED Nhỏ","Nguồn nhỏ",""
"DPTRC","Sản xuất","Đèn LED pha chóa rộng PTR Chip LED COB","Đèn LED pha chóa rộng PTR Chip LED COB","DPTRC400-5P5HN","Đèn LED pha chóa rộng PTR Chip LED COB 400W | Trắng (5.000K), Lumileds 5050, HKLED Nhỏ","400","Trắng (5.000K)","Lumileds 5050","HKLED Nhỏ","Nguồn nhỏ",""
"DPTRC","Sản xuất","Đèn LED pha chóa rộng PTR Chip LED COB","Đèn LED pha chóa rộng PTR Chip LED COB","DPTRC400-4P5HN","Đèn LED pha chóa rộng PTR Chip LED COB 400W | Trung tính (4.000K - 4.200K), Lumileds 5050, HKLED Nhỏ","400","Trung tính (4.000K - 4.200K)","Lumileds 5050","HKLED Nhỏ","Nguồn nhỏ",""
"DPTRC","Sản xuất","Đèn LED pha chóa rộng PTR Chip LED COB","Đèn LED pha chóa rộng PTR Chip LED COB","DPTRC400-3P5HN","Đèn LED pha chóa rộng PTR Chip LED COB 400W | Vàng (3.000K - 3.200K), Lumileds 5050, HKLED Nhỏ","400","Vàng (3.000K - 3.200K)","Lumileds 5050","HKLED Nhỏ","Nguồn nhỏ",""
"DPTRC","Sản xuất","Đèn LED pha chóa rộng PTR Chip LED COB","Đèn LED pha chóa rộng PTR Chip LED COB","DPTRC400-6P5HT","Đèn LED pha chóa rộng PTR Chip LED COB 400W | Trắng (6.000K - 6.500K), Lumileds 5050, HKLED Dim 1 Cấp","400","Trắng (6.000K - 6.500K)","Lumileds 5050","HKLED Dim 1 Cấp","Nguồn to",""
"DPTRC","Sản xuất","Đèn LED pha chóa rộng PTR Chip LED COB","Đèn LED pha chóa rộng PTR Chip LED COB","DPTRC400-5P5HT","Đèn LED pha chóa rộng PTR Chip LED COB 400W | Trắng (5.000K), Lumileds 5050, HKLED Dim 1 Cấp","400","Trắng (5.000K)","Lumileds 5050","HKLED Dim 1 Cấp","Nguồn to",""
"DPTRC","Sản xuất","Đèn LED pha chóa rộng PTR Chip LED COB","Đèn LED pha chóa rộng PTR Chip LED COB","DPTRC400-4P5HT","Đèn LED pha chóa rộng PTR Chip LED COB 400W | Trung tính (4.000K - 4.200K), Lumileds 5050, HKLED Dim 1 Cấp","400","Trung tính (4.000K - 4.200K)","Lumileds 5050","HKLED Dim 1 Cấp","Nguồn to",""
"DPTRC","Sản xuất","Đèn LED pha chóa rộng PTR Chip LED COB","Đèn LED pha chóa rộng PTR Chip LED COB","DPTRC400-3P5HT","Đèn LED pha chóa rộng PTR Chip LED COB 400W | Vàng (3.000K - 3.200K), Lumileds 5050, HKLED Dim 1 Cấp","400","Vàng (3.000K - 3.200K)","Lumileds 5050","HKLED Dim 1 Cấp","Nguồn to",""
"DPTRC","Sản xuất","Đèn LED pha chóa rộng PTR Chip LED COB","Đèn LED pha chóa rộng PTR Chip LED COB","DPTRC400-6P5HD","Đèn LED pha chóa rộng PTR Chip LED COB 400W | Trắng (6.000K - 6.500K), Lumileds 5050, HKLED Dim 5 Cấp","400","Trắng (6.000K - 6.500K)","Lumileds 5050","HKLED Dim 5 Cấp","Nguồn to",""
"DPTRC","Sản xuất","Đèn LED pha chóa rộng PTR Chip LED COB","Đèn LED pha chóa rộng PTR Chip LED COB","DPTRC400-5P5HD","Đèn LED pha chóa rộng PTR Chip LED COB 400W | Trắng (5.000K), Lumileds 5050, HKLED Dim 5 Cấp","400","Trắng (5.000K)","Lumileds 5050","HKLED Dim 5 Cấp","Nguồn to",""
"DPTRC","Sản xuất","Đèn LED pha chóa rộng PTR Chip LED COB","Đèn LED pha chóa rộng PTR Chip LED COB","DPTRC400-4P5HD","Đèn LED pha chóa rộng PTR Chip LED COB 400W | Trung tính (4.000K - 4.200K), Lumileds 5050, HKLED Dim 5 Cấp","400","Trung tính (4.000K - 4.200K)","Lumileds 5050","HKLED Dim 5 Cấp","Nguồn to",""
"DPTRC","Sản xuất","Đèn LED pha chóa rộng PTR Chip LED COB","Đèn LED pha chóa rộng PTR Chip LED COB","DPTRC400-3P5HD","Đèn LED pha chóa rộng PTR Chip LED COB 400W | Vàng (3.000K - 3.200K), Lumileds 5050, HKLED Dim 5 Cấp","400","Vàng (3.000K - 3.200K)","Lumileds 5050","HKLED Dim 5 Cấp","Nguồn to",""
"DPTRC","Sản xuất","Đèn LED pha chóa rộng PTR Chip LED COB","Đèn LED pha chóa rộng PTR Chip LED COB","DPTRC400-6P5DN","Đèn LED pha chóa rộng PTR Chip LED COB 400W | Trắng (6.000K - 6.500K), Lumileds 5050, Done Nhỏ","400","Trắng (6.000K - 6.500K)","Lumileds 5050","Done Nhỏ","Nguồn nhỏ",""
"DPTRC","Sản xuất","Đèn LED pha chóa rộng PTR Chip LED COB","Đèn LED pha chóa rộng PTR Chip LED COB","DPTRC400-5P5DN","Đèn LED pha chóa rộng PTR Chip LED COB 400W | Trắng (5.000K), Lumileds 5050, Done Nhỏ","400","Trắng (5.000K)","Lumileds 5050","Done Nhỏ","Nguồn nhỏ",""
"DPTRC","Sản xuất","Đèn LED pha chóa rộng PTR Chip LED COB","Đèn LED pha chóa rộng PTR Chip LED COB","DPTRC400-4P5DN","Đèn LED pha chóa rộng PTR Chip LED COB 400W | Trung tính (4.000K - 4.200K), Lumileds 5050, Done Nhỏ","400","Trung tính (4.000K - 4.200K)","Lumileds 5050","Done Nhỏ","Nguồn nhỏ",""
"DPTRC","Sản xuất","Đèn LED pha chóa rộng PTR Chip LED COB","Đèn LED pha chóa rộng PTR Chip LED COB","DPTRC400-3P5DN","Đèn LED pha chóa rộng PTR Chip LED COB 400W | Vàng (3.000K - 3.200K), Lumileds 5050, Done Nhỏ","400","Vàng (3.000K - 3.200K)","Lumileds 5050","Done Nhỏ","Nguồn nhỏ",""
"DPTRC","Sản xuất","Đèn LED pha chóa rộng PTR Chip LED COB","Đèn LED pha chóa rộng PTR Chip LED COB","DPTRC400-6P5DT","Đèn LED pha chóa rộng PTR Chip LED COB 400W | Trắng (6.000K - 6.500K), Lumileds 5050, Done Dim 1 Cấp","400","Trắng (6.000K - 6.500K)","Lumileds 5050","Done Dim 1 Cấp","Nguồn to",""
"DPTRC","Sản xuất","Đèn LED pha chóa rộng PTR Chip LED COB","Đèn LED pha chóa rộng PTR Chip LED COB","DPTRC400-5P5DT","Đèn LED pha chóa rộng PTR Chip LED COB 400W | Trắng (5.000K), Lumileds 5050, Done Dim 1 Cấp","400","Trắng (5.000K)","Lumileds 5050","Done Dim 1 Cấp","Nguồn to",""
"DPTRC","Sản xuất","Đèn LED pha chóa rộng PTR Chip LED COB","Đèn LED pha chóa rộng PTR Chip LED COB","DPTRC400-4P5DT","Đèn LED pha chóa rộng PTR Chip LED COB 400W | Trung tính (4.000K - 4.200K), Lumileds 5050, Done Dim 1 Cấp","400","Trung tính (4.000K - 4.200K)","Lumileds 5050","Done Dim 1 Cấp","Nguồn to",""
"DPTRC","Sản xuất","Đèn LED pha chóa rộng PTR Chip LED COB","Đèn LED pha chóa rộng PTR Chip LED COB","DPTRC400-3P5DT","Đèn LED pha chóa rộng PTR Chip LED COB 400W | Vàng (3.000K - 3.200K), Lumileds 5050, Done Dim 1 Cấp","400","Vàng (3.000K - 3.200K)","Lumileds 5050","Done Dim 1 Cấp","Nguồn to",""
"DPTRC","Sản xuất","Đèn LED pha chóa rộng PTR Chip LED COB","Đèn LED pha chóa rộng PTR Chip LED COB","DPTRC400-6P5PT","Đèn LED pha chóa rộng PTR Chip LED COB 400W | Trắng (6.000K - 6.500K), Lumileds 5050, Philips Dim 1 Cấp","400","Trắng (6.000K - 6.500K)","Lumileds 5050","Philips Dim 1 Cấp","Nguồn to",""
"DPTRC","Sản xuất","Đèn LED pha chóa rộng PTR Chip LED COB","Đèn LED pha chóa rộng PTR Chip LED COB","DPTRC400-5P5PT","Đèn LED pha chóa rộng PTR Chip LED COB 400W | Trắng (5.000K), Lumileds 5050, Philips Dim 1 Cấp","400","Trắng (5.000K)","Lumileds 5050","Philips Dim 1 Cấp","Nguồn to",""
"DPTRC","Sản xuất","Đèn LED pha chóa rộng PTR Chip LED COB","Đèn LED pha chóa rộng PTR Chip LED COB","DPTRC400-4P5PT","Đèn LED pha chóa rộng PTR Chip LED COB 400W | Trung tính (4.000K - 4.200K), Lumileds 5050, Philips Dim 1 Cấp","400","Trung tính (4.000K - 4.200K)","Lumileds 5050","Philips Dim 1 Cấp","Nguồn to",""
